month,행정동코드,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
06,1147000000,1,60,1261,170,11.99,14.1,17.45,17.26,15.93,5.71,15.97,16.0,14.86,20.68
06,1150000000,0,20,1935,384,43.75,34.78,34.68,38.07,56.77,53.13,41.81,41.06,43.34,61.25
06,1150000000,0,30,2644,604,70.48,48.71,63.32,50.43,65.54,137.49,58.85,61.11,69.32,60.68
06,1150000000,0,40,2286,307,41.32,24.15,34.32,26.47,57.91,52.22,31.49,31.77,33.65,53.85
06,1150000000,0,50,2174,260,34.5,19.56,27.97,21.68,53.32,22.98,24.36,32.65,34.31,46.61
06,1150000000,0,60,1431,213,26.86,14.95,30.14,18.85,23.44,8.64,17.59,22.7,19.02,20.17
06,1150000000,1,20,2041,474,35.55,29.28,46.52,32.85,28.39,67.87,30.13,45.07,47.86,38.92
06,1150000000,1,30,2568,561,37.71,40.32,39.59,52.25,33.1,108.75,44.6,47.98,52.53,37.98
06,1150000000,1,40,2314,300,20.71,28.15,21.46,35.0,33.26,38.75,30.18,32.52,31.09,40.05
06,1150000000,1,50,2433,302,24.85,26.89,24.94,33.64,38.22,18.3,31.04,31.96,36.35,47.94
06,1150000000,1,60,1556,256,21.33,22.75,25.3,30.82,23.64,6.59,26.58,30.28,24.86,28.97
06,1153000000,0,20,1945,378,43.89,45.25,39.91,38.13,61.65,46.42,44.98,38.45,44.78,58.2
06,1153000000,0,30,2754,563,74.73,58.77,71.67,55.99,64.97,131.16,70.72,54.5,56.98,61.67
06,1153000000,0,40,2563,341,47.69,34.59,53.72,30.68,62.35,55.41,37.66,35.33,33.17,52.71
06,1153000000,0,50,2455,293,40.72,29.94,41.23,26.07,68.31,23.79,31.88,33.51,31.58,58.54
06,1153000000,0,60,1654,226,31.35,23.95,43.19,21.69,36.66,9.4,22.94,20.91,15.65,36.53
06,1153000000,1,20,1973,448,36.11,32.47,55.89,35.49,30.51,58.94,36.4,36.27,47.35,32.63
06,1153000000,1,30,2563,481,37.69,44.49,50.47,51.05,30.85,98.85,45.86,39.41,46.1,36.8
06,1153000000,1,40,2342,297,20.05,31.3,31.85,33.07,28.72,39.03,30.48,28.13,29.98,36.6
06,1153000000,1,50,2568,306,25.77,34.67,37.08,34.65,42.44,19.6,34.36,26.82,33.23,53.36
06,1153000000,1,60,1716,250,19.67,32.23,37.24,29.83,30.46,7.19,28.93,24.43,18.31,39.03
06,1154500000,0,20,1889,452,50.02,51.96,50.42,46.55,59.19,47.81,52.92,51.3,61.52,61.2
06,1154500000,0,30,2210,594,76.23,60.95,73.07,59.67,62.51,101.48,71.59,62.19,67.76,57.18
06,1154500000,0,40,2224,388,54.79,41.43,53.47,41.38,66.44,45.14,47.65,40.65,41.11,58.68
06,1154500000,0,50,2375,394,54.82,38.9,52.71,37.99,65.88,21.25,43.52,54.49,41.19,61.18
06,1154500000,0,60,1407,264,36.17,24.9,45.89,24.37,28.75,7.66,24.64,28.34,18.21,26.3
06,1154500000,1,20,1696,431,35.03,30.86,52.46,30.21,24.54,51.06,31.06,45.98,52.92,28.31
06,1154500000,1,30,1813,426,31.9,38.92,40.74,41.72,27.1,69.26,42.56,39.51,45.89,30.57
06,1154500000,1,40,2062,341,26.66,38.61,32.9,39.01,30.9,32.75,36.0,37.4,35.61,39.16
06,1154500000,1,50,2332,394,34.1,43.64,41.98,47.51,51.37,16.87,46.3,39.45,41.64,55.04
06,1154500000,1,60,1456,291,24.09,33.74,38.3,36.86,27.46,6.13,32.44,31.12,23.48,33.73
06,1156000000,0,20,1567,443,47.58,41.87,43.99,40.66,44.29,45.33,47.7,41.4,52.63,43.23
06,1156000000,0,30,2119,579,65.24,44.13,72.44,45.61,46.2,115.15,53.83,51.54,64.71,41.45
06,1156000000,0,40,1978,310,44.3,28.9,43.56,28.57,54.09,47.09,34.93,27.67,32.48,52.07
06,1156000000,0,50,1969,246,33.2,22.96,33.09,22.28,54.24,20.0,25.74,28.11,30.77,47.21
06,1156000000,0,60,1217,175,21.31,16.52,29.12,16.03,27.2,7.19,16.73,15.52,13.05,22.3
06,1156000000,1,20,1647,521,36.16,30.66,53.1,30.52,21.56,56.24,30.07,40.83,55.98,21.13
06,1156000000,1,30,1944,518,32.45,38.26,46.32,43.22,27.69,85.96,39.19,37.72,49.45,27.77
06,1156000000,1,40,1800,273,19.94,27.32,24.81,29.21,27.96,31.26,27.11,22.69,27.02,30.87
06,1156000000,1,50,1996,241,18.56,25.53,24.84,25.22,37.39,15.26,26.03,18.96,25.31,41.37
06,1156000000,1,60,1283,196,16.1,23.07,22.88,23.14,23.72,5.24,22.21,17.37,14.67,29.77
06,1159000000,0,20,2338,748,85.63,93.77,76.12,108.29,64.69,53.51,105.44,64.23,70.91,50.44
06,1159000000,0,30,2481,583,72.79,61.74,76.14,58.24,69.22,119.22,67.48,60.58,61.67,60.85
06,1159000000,0,40,2105,264,34.75,23.56,36.61,20.92,50.53,47.45,26.44,23.43,27.43,45.08
06,1159000000,0,50,1929,180,21.28,14.31,21.34,12.69,45.62,20.34,15.7,16.4,23.64,36.61
06,1159000000,0,60,1307,159,16.25,11.41,25.41,10.47,20.56,7.96,11.67,11.31,13.3,17.9
06,1159000000,1,20,2312,806,61.67,63.2,87.95,73.18,28.89,68.44,66.63,58.91,61.77,24.11
06,1159000000,1,30,2350,530,37.25,46.64,49.85,43.22,30.59,95.49,40.95,40.69,47.75,28.43
06,1159000000,1,40,2065,252,16.2,24.85,22.93,23.8,27.12,34.42,21.35,21.35,24.78,30.36
06,1159000000,1,50,2179,209,15.22,19.81,19.32,18.08,30.75,16.13,18.53,16.16,22.46,30.31
06,1159000000,1,60,1518,205,14.86,19.3,23.86,18.79,20.99,6.25,18.16,18.65,16.73,22.29
06,1162000000,0,20,2439,1233,124.72,163.9,120.45,120.63,64.21,58.89,129.25,130.4,163.87,53.23
06,1162000000,0,30,2600,1123,137.6,188.44,124.63,136.02,83.58,102.8,141.91,138.48,138.7,76.66
06,1162000000,0,40,1960,423,64.93,75.2,51.3,53.03,62.25,35.71,59.85,52.04,50.24,59.26
06,1162000000,0,50,1720,254,35.95,34.59,28.63,25.91,52.09,14.77,29.64,34.9,34.14,45.95
06,1162000000,0,60,1201,198,24.72,22.97,29.74,18.13,25.28,5.96,17.88,20.99,16.88,22.47
06,1162000000,1,20,2388,1279,94.21,113.63,142.27,85.08,33.05,71.6,85.58,129.86,145.62,27.76
06,1162000000,1,30,2166,867,66.77,115.25,81.97,83.74,36.69,79.41,82.07,88.78,103.81,34.39
06,1162000000,1,40,1743,346,28.61,58.92,29.33,44.6,32.68,25.53,40.39,39.16,40.94,34.44
06,1162000000,1,50,1890,272,23.53,40.36,23.0,31.18,39.51,12.47,29.61,26.08,31.63,40.86
06,1162000000,1,60,1398,249,19.78,37.67,29.84,28.71,28.12,5.18,25.93,28.16,23.12,30.81
06,1165000000,0,20,1449,254,31.27,18.45,20.42,20.51,32.03,40.47,28.44,26.9,22.73,28.08
06,1165000000,0,30,1866,420,57.62,32.04,36.71,35.46,39.73,111.43,45.41,41.48,35.86,37.25
06,1165000000,0,40,2050,207,30.64,12.88,21.27,14.97,45.84,57.28,22.26,17.38,17.31,39.1
06,1165000000,0,50,1621,126,14.92,5.93,9.38,7.26,35.55,22.3,10.71,11.23,15.68,25.47
06,1165000000,0,60,1069,99,9.25,4.15,11.81,5.07,17.24,9.3,6.23,6.69,8.44,12.79
06,1165000000,1,20,1630,324,27.56,15.93,24.56,18.24,19.5,55.68,21.94,31.51,23.45,16.89
06,1165000000,1,30,2143,445,33.69,27.44,24.58,31.36,26.52,98.58,34.09,38.09,28.78,27.7
06,1165000000,1,40,2185,209,14.56,12.83,11.07,15.68,25.49,40.04,16.6,17.84,13.97,24.71
06,1165000000,1,50,1779,148,10.07,9.5,7.36,10.04,24.33,15.03,11.38,11.98,14.76,22.16
06,1165000000,1,60,1224,129,8.01,7.37,9.01,9.42,17.24,6.12,9.19,10.57,10.08,14.1
06,1168000000,0,20,1625,352,41.33,32.43,38.65,35.06,35.87,47.94,40.6,50.09,40.57,30.72
06,1168000000,0,30,2020,663,90.77,67.54,75.51,74.55,51.35,116.21,82.73,88.66,66.54,47.75
06,1168000000,0,40,2093,298,46.32,30.12,33.8,29.77,55.53,57.01,37.7,35.31,27.09,46.91
06,1168000000,0,50,1796,156,20.04,10.4,13.51,11.64,42.42,25.23,15.04,18.59,19.96,30.94
06,1168000000,0,60,1110,127,13.27,7.15,19.76,8.47,21.22,9.48,8.56,12.01,12.54,17.59
06,1168000000,1,20,1799,461,40.42,30.68,43.71,35.1,23.71,61.68,34.89,65.64,47.33,22.94
06,1168000000,1,30,2314,731,63.14,71.19,46.83,68.14,36.3,102.36,69.66,95.17,57.86,34.75
06,1168000000,1,40,2365,308,25.29,35.14,19.28,32.68,38.27,40.58,32.59,41.47,26.22,35.71
06,1168000000,1,50,1928,185,14.65,15.89,12.13,16.75,33.72,16.13,17.77,19.05,19.87,29.82
06,1168000000,1,60,1283,171,12.76,12.33,17.51,14.77,19.77,6.67,12.49,19.0,16.22,18.27
06,1171000000,0,20,1623,250,29.31,26.87,20.24,24.09,43.13,42.11,26.93,27.59,28.56,43.68
06,1171000000,0,30,2032,447,54.26,40.96,48.75,37.18,45.32,108.5,43.3,43.54,47.01,45.08
06,1171000000,0,40,2091,262,35.15,22.27,31.57,22.05,49.13,52.84,26.5,25.17,26.15,44.63
06,1171000000,0,50,1902,169,18.54,11.51,15.64,11.52,37.71,23.51,13.5,18.3,21.86,34.63
06,1171000000,0,60,1237,130,12.5,8.44,16.33,8.46,20.02,9.13,8.98,10.3,11.33,16.03
06,1171000000,1,20,1684,306,24.07,20.21,24.64,19.39,20.75,53.1,18.74,29.71,29.99,22.89
06,1171000000,1,30,2148,438,30.9,39.21,29.85,37.42,28.23,90.8,33.69,36.68,38.9,24.26
06,1171000000,1,40,2175,263,17.61,26.51,17.16,25.6,28.68,37.62,22.25,25.98,24.08,29.61
06,1171000000,1,50,2052,195,13.4,17.98,13.81,17.95,29.19,16.21,17.46,17.91,22.07,30.97
06,1171000000,1,60,1274,154,10.33,14.16,13.28,13.94,17.74,5.93,12.81,13.71,12.38,19.64
06,1174000000,0,20,1722,289,31.4,28.31,21.72,25.6,47.19,41.25,30.3,29.51,26.44,45.91
06,1174000000,0,30,2049,372,44.82,36.01,38.77,32.63,50.78,104.1,37.74,38.17,39.97,44.15
06,1174000000,0,40,2043,242,30.76,23.29,27.01,20.77,44.36,46.51,23.97,22.38,26.42,39.64
06,1174000000,0,50,2055,274,27.91,20.8,20.68,17.97,44.48,22.3,23.17,29.42,33.21,37.15
06,1174000000,0,60,1345,198,20.06,15.34,25.03,13.62,21.21,7.91,14.89,16.21,14.49,18.77
06,1174000000,1,20,1650,315,25.38,20.78,27.28,22.16,21.98,49.19,23.73,23.31,30.9,23.21
06,1174000000,1,30,2005,339,24.1,32.07,23.63,34.66,31.32,77.84,29.67,27.32,30.75,31.59
06,1174000000,1,40,2085,236,15.55,27.21,14.16,26.4,26.29,33.53,22.74,22.84,22.9,31.55
06,1174000000,1,50,2257,308,24.39,27.47,19.53,28.18,37.78,16.98,27.13,26.57,29.56,37.11
06,1174000000,1,60,1395,222,15.96,24.97,18.8,23.95,19.46,5.78,21.74,20.29,17.24,22.87
07,1111000000,0,20,838,319,35.4,39.33,30.39,43.33,21.93,26.32,44.5,26.95,30.28,22.69
07,1111000000,0,30,706,227,32.58,29.84,25.4,26.46,21.21,35.87,29.38,23.88,20.82,20.96
07,1111000000,0,40,766,142,24.84,22.26,16.89,19.01,31.0,17.78,22.98,12.74,11.81,28.37
07,1111000000,0,50,759,123,20.4,18.77,13.63,18.56,28.05,6.78,19.62,15.79,12.49,27.68
07,1111000000,0,60,464,98,13.52,13.3,12.54,11.98,13.75,2.49,11.73,9.28,7.9,14.94
07,1111000000,1,20,840,339,31.04,28.59,30.56,29.61,9.95,28.59,28.29,26.3,24.36,12.52
07,1111000000,1,30,662,194,17.99,26.09,12.35,23.06,12.38,26.51,22.05,18.27,15.73,17.52
07,1111000000,1,40,787,135,11.37,21.44,9.84,16.79,12.67,12.78,16.84,13.48,11.9,17.22
07,1111000000,1,50,782,118,12.2,17.84,8.65,18.91,17.68,5.14,17.66,11.41,11.6,23.47
07,1111000000,1,60,515,109,10.85,19.75,9.65,16.68,14.18,1.9,15.2,10.88,8.92,18.53
07,1114000000,0,20,673,235,23.35,22.94,30.69,25.03,17.38,23.33,25.47,23.08,28.53,14.84
07,1114000000,0,30,799,251,33.69,29.24,41.67,26.4,20.02,47.58,32.82,25.98,25.53,21.27
07,1114000000,0,40,763,181,30.65,27.5,35.29,25.8,28.37,18.92,31.02,17.9,16.91,30.89
07,1114000000,0,50,718,128,22.75,16.53,20.97,18.55,25.19,6.93,20.22,15.41,14.04,26.09
07,1114000000,0,60,463,102,14.13,11.8,19.4,11.53,15.46,2.62,11.33,9.42,9.19,13.05
07,1114000000,1,20,674,252,20.02,19.15,32.68,15.88,9.11,26.69,16.39,22.62,25.71,7.98
07,1114000000,1,30,724,208,16.2,22.52,22.05,19.5,10.4,33.49,20.55,17.93,18.28,14.03
07,1114000000,1,40,709,156,15.55,24.01,22.26,20.92,18.6,13.63,22.38,17.28,14.56,23.64
07,1114000000,1,50,762,124,13.26,18.46,15.98,19.02,23.58,5.69,18.6,12.19,12.18,28.41
07,1114000000,1,60,526,116,11.34,17.69,18.51,15.81,15.32,2.43,15.47,10.47,10.83,19.44
07,1117000000,0,20,960,284,29.52,32.12,28.0,28.89,23.05,28.7,34.13,34.6,33.89,20.05
07,1117000000,0,30,1259,376,43.84,36.17,38.84,30.83,27.41,68.09,35.8,42.23,36.36,26.29
07,1117000000,0,40,1234,236,32.97,27.23,28.4,22.04,33.71,30.86,26.54,24.94,22.75,33.64
07,1117000000,0,50,1077,144,21.19,15.68,15.63,13.42,33.41,11.74,16.09,16.44,18.47,29.28
07,1117000000,0,60,668,113,15.21,11.25,18.68,9.82,12.29,4.08,10.76,10.52,9.5,13.76
07,1117000000,1,20,1047,345,30.55,26.11,30.09,22.25,11.51,35.21,21.42,30.76,27.92,11.01
07,1117000000,1,30,1247,340,23.44,32.46,23.67,26.91,16.91,50.6,26.2,32.44,24.08,19.17
07,1117000000,1,40,1200,214,17.71,24.85,15.36,19.76,18.89,20.73,19.35,22.6,19.45,19.25
07,1117000000,1,50,1142,154,13.64,17.35,13.56,14.85,21.84,8.46,14.94,15.24,18.09,21.15
07,1117000000,1,60,779,139,11.23,18.56,14.72,15.62,15.59,2.99,15.23,14.6,12.07,16.18
07,1120000000,0,20,1401,398,40.31,39.3,44.29,40.24,37.79,42.99,44.23,31.14,44.8,31.74
07,1120000000,0,30,1533,334,40.76,32.22,43.78,32.71,40.52,81.79,36.57,34.48,33.57,38.05
07,1120000000,0,40,1474,222,30.3,20.04,30.74,19.41,36.86,35.02,23.72,21.07,21.81,31.62
07,1120000000,0,50,1381,175,23.23,15.09,23.42,15.6,35.01,13.87,17.33,18.89,21.62,31.7
07,1120000000,0,60,831,126,14.46,10.89,20.95,11.79,15.8,4.46,11.56,11.07,9.81,13.4
07,1120000000,1,20,1333,384,29.47,25.39,44.53,25.88,17.01,47.64,24.44,29.84,31.41,19.89
07,1120000000,1,30,1488,293,18.67,21.29,29.95,24.06,17.2,62.61,21.89,24.9,23.55,17.44
07,1120000000,1,40,1415,202,13.49,19.99,18.0,19.59,17.31,24.13,17.56,19.41,19.88,20.22
07,1120000000,1,50,1404,173,13.11,16.56,18.59,18.08,22.5,10.0,17.06,14.7,18.71,26.04
07,1120000000,1,60,902,149,11.12,16.07,19.8,17.43,14.34,3.44,15.81,16.09,12.96,17.14
07,1121500000,0,20,2147,724,72.95,78.19,70.49,73.86,52.72,61.26,78.07,68.3,85.18,54.21
07,1121500000,0,30,2165,637,75.05,72.11,69.17,61.35,54.5,107.33,67.77,68.76,71.17,53.61
07,1121500000,0,40,1980,325,43.47,38.85,36.65,31.06,51.78,43.82,37.16,34.66,35.1,50.3
07,1121500000,0,50,1894,263,34.62,25.28,31.19,21.49,41.28,18.67,24.46,32.45,31.91,38.15
07,1121500000,0,60,1107,176,21.07,16.96,26.63,14.97,22.47,6.35,15.28,15.83,13.56,20.23
07,1121500000,1,20,2265,867,61.23,64.96,94.87,54.39,22.95,78.13,48.78,76.75,82.75,27.95
07,1121500000,1,30,2103,579,40.68,58.93,44.69,49.08,28.13,87.0,48.4,51.55,60.52,27.97
07,1121500000,1,40,2038,319,22.12,41.59,23.13,35.68,29.18,33.73,31.66,33.71,34.07,37.59
07,1121500000,1,50,2011,284,22.69,31.55,24.87,31.37,36.28,14.06,30.74,28.57,31.49,38.92
07,1121500000,1,60,1202,212,15.89,28.47,26.35,25.67,21.7,4.5,23.03,22.59,18.28,27.83
07,1123000000,0,20,2335,905,88.0,91.26,84.54,99.57,56.13,72.74,104.18,71.59,97.0,54.08
07,1123000000,0,30,2123,464,55.81,50.0,59.38,48.88,59.09,111.67,50.77,47.42,54.04,58.12
07,1123000000,0,40,2061,282,37.1,26.63,38.14,27.65,50.92,45.44,31.9,27.38,30.98,47.84
07,1123000000,0,50,1970,252,34.3,22.95,33.11,24.99,56.01,18.63,27.86,29.34,30.82,52.45
07,1123000000,0,60,1337,220,28.0,19.02,37.63,22.42,31.48,6.82,21.48,20.35,17.45,30.0
07,1123000000,1,20,2265,968,78.17,64.84,109.81,63.82,23.84,81.89,65.08,67.21,73.36,25.79
07,1123000000,1,30,1966,401,25.03,34.59,40.3,37.18,28.66,84.38,31.33,34.78,39.91,31.29
07,1123000000,1,40,1935,254,17.17,27.01,20.94,28.68,30.77,32.35,25.22,24.49,27.0,39.06
07,1123000000,1,50,2055,265,21.35,25.86,27.34,31.16,36.74,14.49,28.88,24.35,28.89,43.38
07,1123000000,1,60,1480,261,18.93,28.43,35.67,33.01,28.24,5.85,29.43,29.98,24.16,35.27
07,1126000000,0,20,1787,258,30.96,35.73,22.82,34.84,63.76,43.38,35.2,28.93,29.35,62.13
07,1126000000,0,30,2116,396,47.54,41.77,47.01,41.0,65.82,99.13,43.04,40.75,46.04,59.4
07,1126000000,0,40,2067,316,39.99,35.91,44.61,32.83,54.42,42.18,34.66,35.91,33.79,55.26
07,1126000000,0,50,2181,346,46.1,37.13,48.19,35.48,53.58,18.91,37.06,47.07,40.31,45.59
07,1126000000,0,60,1362,250,33.21,25.33,43.98,25.66,27.03,6.44,24.59,27.1,18.22,25.36
07,1126000000,1,20,1795,302,23.96,27.44,31.78,26.39,28.54,54.49,22.36,28.91,31.94,32.12
07,1126000000,1,30,1946,340,23.46,35.14,31.15,37.32,31.1,73.85,31.5,32.06,38.83,34.31
07,1126000000,1,40,2045,305,20.44,40.26,28.39,40.79,39.72,31.87,33.75,34.65,35.35,43.79
07,1126000000,1,50,2273,364,30.58,42.97,44.47,49.11,41.26,15.25,44.07,38.99,39.39,48.17
07,1126000000,1,60,1456,291,23.31,38.28,42.99,40.61,29.02,5.23,35.33,35.94,25.04,39.06
07,1129000000,0,20,1790,526,58.63,52.83,46.72,56.34,45.6,52.79,62.15,42.07,52.62,43.59
07,1129000000,0,30,1741,284,36.54,29.63,28.52,30.15,51.7,87.19,33.1,28.27,31.03,47.26
07,1129000000,0,40,1922,194,26.01,19.27,22.17,18.18,45.48,43.16,21.25,17.57,21.25,43.05
07,1129000000,0,50,1639,168,21.21,13.64,16.1,13.84,36.01,15.66,15.44,18.89,21.6,30.93
07,1129000000,0,60,1081,144,16.61,10.66,17.31,11.83,19.42,5.63,11.96,11.18,11.51,17.55
07,1129000000,1,20,1910,643,54.76,43.83,62.77,42.99,22.99,64.85,41.46,44.67,45.68,27.03
07,1129000000,1,30,1738,262,18.93,23.69,17.19,27.93,24.9,67.8,23.99,23.0,25.43,28.76
07,1129000000,1,40,1887,187,11.61,20.28,12.28,21.22,24.36,30.71,17.27,18.4,18.88,29.89
07,1129000000,1,50,1788,188,13.8,18.6,13.18,21.68,28.72,12.35,18.88,16.79,21.1,32.03
07,1129000000,1,60,1235,183,13.22,19.88,17.5,22.02,21.34,4.69,20.27,18.89,15.89,27.24
07,1130500000,0,20,1624,278,31.76,35.19,31.61,35.43,56.18,43.52,35.67,31.53,34.83,55.21
07,1130500000,0,30,1938,355,42.6,40.01,47.99,39.54,47.87,93.06,42.97,47.72,41.78,47.92
07,1130500000,0,40,2052,284,35.15,29.75,40.84,30.19,50.86,44.79,34.55,33.34,33.7,48.94
07,1130500000,0,50,1961,300,39.8,26.68,39.53,26.33,42.09,17.77,30.78,39.87,40.09,36.97
07,1130500000,0,60,1346,254,35.34,20.81,35.36,23.33,27.0,6.53,23.09,25.05,21.62,22.33
07,1130500000,1,20,1626,324,28.57,28.81,38.94,25.48,26.9,50.65,26.21,35.19,31.91,27.48
07,1130500000,1,30,1784,306,24.29,32.64,30.23,34.45,29.64,70.63,32.26,36.26,37.34,33.27
07,1130500000,1,40,2031,276,20.14,32.41,27.63,33.24,31.47,35.37,30.2,34.73,33.3,35.18
07,1130500000,1,50,2137,332,29.76,34.83,33.85,39.72,37.85,15.41,38.41,35.47,41.38,40.99
07,1130500000,1,60,1631,334,26.76,36.0,38.14,40.48,26.5,6.39,37.2,38.9,29.71,31.21
07,1132000000,0,20,1655,139,18.55,20.18,11.55,20.37,61.28,37.05,20.8,13.44,13.65,63.21
07,1132000000,0,30,1770,226,26.78,23.41,27.84,23.49,47.7,84.26,25.45,27.12,26.47,47.04
07,1132000000,0,40,1966,209,25.94,21.28,25.25,19.58,49.29,41.34,22.42,22.28,22.66,49.39
07,1132000000,0,50,2019,225,28.67,19.96,23.87,19.48,50.6,19.14,21.12,25.86,29.51,40.3
07,1132000000,0,60,1317,191,23.41,15.11,27.95,15.04,25.72,6.82,15.26,16.05,15.29,20.84
07,1132000000,1,20,1658,169,17.22,16.24,17.34,15.83,29.94,46.24,14.9,14.59,15.64,35.78
07,1132000000,1,30,1711,204,15.14,20.92,17.73,23.53,31.72,65.95,19.77,20.56,23.3,29.95
07,1132000000,1,40,2082,215,15.07,25.82,16.13,27.86,36.52,32.38,22.58,24.03,23.06,35.59
07,1132000000,1,50,2228,257,20.66,27.82,22.87,29.27,38.54,15.79,28.25,25.62,31.99,46.09
07,1132000000,1,60,1386,223,16.56,26.63,24.72,25.58,22.31,5.2,23.7,25.02,19.03,28.23
07,1135000000,0,20,2107,298,33.73,28.01,25.62,35.5,59.62,54.77,38.07,21.03,27.95,66.74
07,1135000000,0,30,2105,254,31.56,19.62,33.08,25.09,51.23,114.4,27.41,23.77,27.91,55.1
07,1135000000,0,40,2569,208,24.55,14.08,31.11,16.88,53.76,61.94,19.4,18.34,23.04,52.51
07,1135000000,0,50,2301,214,22.69,11.03,28.65,14.41,41.85,25.84,15.66,20.52,31.69,37.04
07,1135000000,0,60,1314,189,22.4,10.64,33.1,15.55,23.35,7.72,15.43,16.23,16.48,19.62
07,1135000000,1,20,2006,312,27.08,20.98,32.92,24.04,30.99,61.95,23.48,19.81,24.54,38.06
07,1135000000,1,30,2127,240,15.24,16.48,22.56,26.1,29.03,87.95,20.66,18.07,23.23,35.89
07,1135000000,1,40,2788,216,12.01,14.68,18.43,24.31,35.54,47.66,18.08,20.25,21.58,43.03
07,1135000000,1,50,2453,250,17.36,16.83,27.59,25.12,31.51,18.64,22.53,21.63,28.64,34.89
07,1135000000,1,60,1481,252,19.94,18.3,35.14,28.13,21.36,5.92,24.96,30.87,23.32,25.02
07,1138000000,0,20,1895,305,36.72,41.39,25.15,40.84,66.99,45.7,40.87,30.06,31.13,65.95
07,1138000000,0,30,2434,477,58.87,49.87,52.5,44.53,62.33,114.37,49.82,50.94,50.18,66.29
07,1138000000,0,40,2528,313,40.3,32.29,33.7,29.22,64.31,52.05,32.91,30.21,34.2,58.85
07,1138000000,0,50,2261,281,35.26,24.12,27.13,22.6,52.45,21.08,25.62,31.64,37.51,45.46
07,1138000000,0,60,1504,238,29.52,21.05,32.7,20.83,27.72,7.59,20.16,20.92,20.77,24.03
07,1138000000,1,20,1955,372,31.18,32.36,35.15,30.04,23.83,59.17,26.74,32.88,34.69,27.82
07,1138000000,1,30,2414,453,28.92,45.33,32.45,46.51,32.73,88.72,36.59,39.95,45.53,31.18
07,1138000000,1,40,2557,314,21.31,37.13,21.67,37.0,37.59,39.44,29.53,33.21,34.75,42.24
07,1138000000,1,50,2492,312,24.88,35.26,24.56,33.46,48.62,17.08,31.21,28.79,37.64,48.42
07,1138000000,1,60,1739,307,24.03,36.6,33.32,34.49,29.56,6.36,30.54,34.4,28.42,34.17
07,1141000000,0,20,1864,565,58.27,53.12,43.47,59.45,45.59,54.22,60.27,47.04,58.32,42.64
07,1141000000,0,30,1651,350,44.09,36.93,37.0,35.35,40.08,83.16,39.79,34.29,35.4,35.23
07,1141000000,0,40,1765,214,28.58,20.31,24.64,18.71,41.98,38.07,23.03,19.8,21.25,37.44
07,1141000000,0,50,1616,174,21.81,15.57,16.11,13.17,39.98,15.32,15.81,17.31,22.27,32.36
07,1141000000,0,60,1026,140,16.78,12.43,18.06,11.08,21.5,5.2,12.41,10.33,10.89,16.83
07,1141000000,1,20,2125,780,63.04,50.8,75.33,45.86,15.74,74.76,46.71,55.77,52.42,19.51
07,1141000000,1,30,1628,333,23.8,30.74,25.52,29.16,23.65,65.53,28.23,27.55,26.53,24.94
07,1141000000,1,40,1795,206,12.52,21.95,14.06,21.46,24.24,28.51,17.74,18.75,18.41,23.5
07,1141000000,1,50,1736,193,14.79,21.46,14.29,20.12,30.21,11.52,19.28,16.49,20.88,31.53
07,1141000000,1,60,1216,191,13.75,22.84,17.72,21.43,21.34,4.28,19.33,20.31,17.01,21.22
07,1144000000,0,20,1785,606,64.27,62.7,61.0,63.39,38.19,53.53,68.09,63.5,60.94,37.97
07,1144000000,0,30,2191,634,78.12,66.18,70.29,62.95,52.96,117.18,71.06,63.01,63.25,48.42
07,1144000000,0,40,2011,303,44.62,31.61,32.73,30.38,56.43,46.27,37.52,27.12,28.48,47.15
07,1144000000,0,50,1607,168,20.61,12.36,15.88,12.47,35.21,16.88,15.55,15.73,22.75,32.39
07,1144000000,0,60,969,132,15.12,9.83,19.51,9.9,18.12,5.49,10.75,9.17,10.8,17.04
07,1144000000,1,20,2070,786,66.7,58.53,84.88,56.9,22.83,72.68,50.42,74.04,61.26,24.17
07,1144000000,1,30,2296,638,46.49,56.04,51.27,55.41,30.59,95.12,52.85,50.34,52.7,31.03
07,1144000000,1,40,2004,293,22.14,30.98,20.51,28.91,32.05,34.69,27.5,28.29,27.53,36.84
07,1144000000,1,50,1753,193,14.72,18.62,14.73,18.47,30.09,12.19,18.8,15.32,21.29,30.9
07,1144000000,1,60,1172,181,13.63,19.98,18.98,20.28,23.52,4.37,19.08,17.76,14.94,29.05
07,1147000000,0,20,1698,135,17.4,15.25,12.27,16.19,52.24,44.31,18.48,13.01,13.91,50.44
07,1147000000,0,30,1836,247,31.0,21.07,28.9,21.92,41.43,99.16,25.57,25.28,24.26,42.65
07,1147000000,0,40,2328,190,22.93,14.89,23.28,14.42,41.77,58.2,17.68,17.71,19.48,36.68
07,1147000000,0,50,2164,192,23.14,12.87,20.73,13.46,41.97,24.45,16.35,22.2,23.93,36.67
07,1147000000,0,60,1232,152,16.51,10.06,22.57,10.68,17.1,7.63,11.2,12.56,11.76,15.21
07,1147000000,1,20,1642,149,12.4,11.2,13.7,11.78,20.46,49.64,11.4,12.87,12.89,28.2
